subscriber_id,age,gender,subscription_tenure_months,region,payment_method,support_tickets_raised,satisfaction_score,promo_discount_pct,days_since_last_activity,monthly_spend_eur,churn,live_sports_subscriber,sports_events_watched_month,favourite_live_sport,live_event_spike_signup,stream_quality_preference,bets_placed_total,avg_bet_amount_eur,avg_betting_odds,betting_win_rate,total_stake_eur,total_gain_eur,total_ggr,favourite_sport,preferred_bet_type,betting_enabled,responsible_gambling_flag,betting_profile,game_genre_preference,gaming_playtime_hours_weekly,in_app_purchases_gaming,gaming_sessions_per_week,avg_gaming_session_mins,gaming_engagement_level,ott_gaming_app_used,acquisition_channel,acquisition_campaign_type,ad_spend_eur,ctr,conversion_rate,time_on_site_mins,loyalty_points,roas,used_free_trial,promo_discount_applied,avg_session_duration_mins,titles_watched_per_month,series_completion_rate,content_genre_preference,peak_viewing_hour,primary_device,num_devices_registered,download_feature_used,live_to_vod_ratio,subscription_plan,payment_failures,plan_change_history,data_source
SUB-00052,67.0,Female,7.0,EMEA,PayPal,2.0,2.0,13.32,290.0,32.26,0,No,0.0,Not Applicable,No,SD,15.0,74.32,4.64,0.27,1114.8,984.91,129.89,Football,single,Yes,No,Regular,Simulation,6.190253508873044,0.0,2.0,57.0,High,Yes,Referral,Retention,2201.983187,0.1208610155,0.01795650642,1.741097547,2833.0,413.45,Yes,No,187.2,18.0,0.26,Drama,Evening,Mobile,1.0,No,0.01,Standard,0.0,Upgraded,OTT_PLATFORM
SUB-00053,26.0,Male,38.0,LATAM,Debit Card,3.0,10.0,6.91,101.0,54.34,0,No,0.0,Not Applicable,No,4K,18.0,349.63,5.6,0.11,6293.35,2660.28,3633.07,Football,multiple,Yes,Yes,Regular,Simulation,5.173043098290008,0.0,3.0,124.0,Medium,Yes,Referral,Consideration,2744.22082,0.1098313108,0.1793862349,5.64800689,738.0,305.1,Yes,No,225.8,1.0,0.46,Drama,Evening,Smart TV,2.0,Yes,0.3,Premium,0.0,No Change,OTT_PLATFORM
SUB-00054,43.0,Female,21.0,EMEA,Credit Card,1.0,5.925,14.21,141.0,39.21,0,No,0.0,Not Applicable,No,4K,24.0,208.86,6.95,0.42,5012.6,6772.27,-1759.67,Football,single,Yes,No,Regular,Sports,17.09881132183437,0.0,0.0,179.0,Low,No,SEO,Awareness,4457.878991,0.2108848135,0.01130220529,12.8958036,582.0,34.35,Yes,No,215.3,11.0,0.03,Thriller,Afternoon,Smart TV,2.0,No,0.45,Basic,0.0,No Change,OTT_PLATFORM
SUB-00055,19.0,Male,8.0,EMEA,Debit Card,1.0,8.0,17.15,87.0,50.67,0,No,0.0,Not Applicable,No,4K,20.0,12.19,3.23,0.45,243.9,374.74,-130.84,Football,multiple,Yes,No,Regular,Sports,23.862295014943133,0.0,3.0,57.0,Low,No,Referral,Consideration,4017.178639,0.05143324521,0.06948711381,2.907830889,973.0,348.9,Yes,No,145.5,73.0,0.4,Drama,Afternoon,Smart TV,5.0,No,0.63,Standard,0.0,No Change,OTT_PLATFORM
SUB-00056,44.0,Male,51.0,LATAM,Credit Card,1.0,5.0,16.29,301.0,55.02,0,No,0.0,Not Applicable,No,4K,23.0,34.23,6.75,0.26,787.3,540.22,247.08,Football,single,Yes,No,Regular,Sports,0.2960557824773167,0.0,16.0,63.0,Medium,Yes,SEO,Consideration,5950.354187,0.1925696062,0.09665351471,10.17440569,671.0,132.51,Yes,Yes,221.6,5.0,0.57,Drama,Evening,Mobile,4.0,No,0.64,Standard,1.0,No Change,OTT_PLATFORM
SUB-00057,45.0,Male,54.0,LATAM,PayPal,5.0,10.0,8.69,128.0,59.56,1,Yes,10.0,Football,No,HD,25.0,74.6,4.24,0.32,1864.9,793.38,1071.52,Football,single,Yes,No,Regular,RPG,12.40380440318178,0.0,0.0,100.0,Low,No,Email,Awareness,5152.32685,0.1263716314,0.135438203,2.706797728,4828.0,301.54,No,No,25.8,7.0,0.95,Comedy,Evening,Mobile,5.0,No,0.58,Standard,0.0,Downgraded,OTT_PLATFORM
SUB-00058,64.0,Female,21.0,EMEA,Credit Card,2.0,10.0,8.87,206.0,52.03,1,Yes,2.0,Football,No,4K,29.0,157.04,6.41,0.34,4554.15,5279.84,-725.69,Football,single,Yes,Yes,Regular,RPG,10.31204322243993,0.0,13.0,52.0,Medium,Yes,Social Media,Retention,451.0443329,0.1000677105,0.1292682318,8.006876959,2752.0,289.79,Yes,No,51.1,50.0,0.52,Drama,Evening,Smart TV,4.0,No,0.29,Standard,1.0,Downgraded,OTT_PLATFORM
SUB-00059,24.0,Male,56.0,APAC,Debit Card,3.0,8.0,19.52,89.0,61.25,1,Yes,6.0,Boxing,Yes,SD,23.0,161.07,3.91,0.39,3704.7,2231.07,1473.63,Football,single,Yes,No,Regular,Simulation,22.463002759473795,1.0,7.0,104.0,Medium,Yes,Email,Conversion,6857.950374,0.09836230794,0.01367248779,10.61189253,3897.0,74.28,No,Yes,15.6,10.0,0.82,Documentary,Afternoon,Smart TV,1.0,No,0.95,Premium,0.0,Downgraded,OTT_PLATFORM
SUB-00060,61.0,Male,20.0,AMER,Debit Card,0.0,6.0,18.31,82.0,49.52,0,Yes,8.0,Boxing,Yes,HD,21.0,13.92,7.39,0.43,292.3,663.69,-371.39,Football,single,Yes,No,Regular,Simulation,9.895339715495028,0.0,9.0,153.0,High,Yes,Email,Conversion,6084.892798,0.2665930255,0.1905468111,6.870029963,2874.0,386.41,Yes,Yes,81.5,62.0,0.55,Thriller,Morning,Smart TV,1.0,No,0.39,Basic,0.0,No Change,OTT_PLATFORM
SUB-00061,25.0,Female,8.0,AMER,PayPal,1.0,5.925,9.78,212.0,51.45,0,Yes,19.0,Tennis,No,HD,20.0,155.06,4.2,0.45,3101.3,3964.3,-863.0,Football,multiple,Yes,No,Regular,RPG,6.487685160533398,0.0,12.0,37.0,Medium,Yes,Social Media,Consideration,4476.182753,0.2061202679,0.07577928077,0.7642330424,1054.0,326.51,No,No,96.3,56.0,0.04,Kids,Late Night,Mobile,3.0,Yes,0.22,Basic,0.0,No Change,OTT_PLATFORM
SUB-00062,64.0,Female,58.0,AMER,PayPal,3.0,5.0,17.36,119.0,54.39,0,Yes,11.0,Cricket,No,SD,25.0,151.33,4.33,0.44,3783.15,5612.04,-1828.89,Football,single,Yes,No,Regular,Strategy,2.2557040380942883,0.0,9.0,163.0,High,Yes,Social Media,Conversion,277.7393629,0.03911213633,0.1412662393,13.1622528,3674.0,44.65,No,No,68.8,11.0,0.32,Documentary,Late Night,Smart TV,4.0,No,0.55,Standard,0.0,No Change,OTT_PLATFORM
SUB-00063,52.0,Female,46.0,APAC,Debit Card,2.0,4.0,7.43,348.0,46.02,0,No,0.0,Not Applicable,No,HD,15.0,6.94,4.0,0.4,104.1,51.6,52.5,Football,single,Yes,No,Regular,RPG,22.36684959038733,0.0,14.0,120.0,Medium,Yes,Referral,Consideration,6309.802601,0.03291297836,0.1589208777,8.153047825,408.0,353.87,No,No,199.8,72.0,0.58,Thriller,Evening,Smart TV,4.0,No,0.75,Family,0.0,No Change,OTT_PLATFORM
SUB-00064,31.0,Male,31.0,EMEA,Debit Card,1.0,5.925,7.95,136.0,56.12,0,Yes,9.0,Football,Yes,HD,17.0,212.27,4.44,0.06,3608.6,166.17,3442.43,Football,single,Yes,No,Regular,Action,6.343428841166818,1.0,8.0,103.0,Medium,Yes,Referral,Consideration,3526.165167,0.03575000115,0.06387397304,1.742627775,2137.0,1.37,Yes,Yes,88.8,1.0,0.95,Comedy,Late Night,Console,2.0,No,0.01,Family,0.0,No Change,OTT_PLATFORM
SUB-00065,34.0,Male,50.0,LATAM,Debit Card,1.0,9.0,7.72,261.0,59.64,0,Yes,2.0,Tennis,No,HDR,19.0,150.57,5.54,0.53,2860.75,2469.9,390.85,Football,single,Yes,No,Regular,Strategy,5.896640455442638,1.0,11.0,164.0,High,Yes,Social Media,Retention,7262.120271,0.08929285763,0.03376193575,12.22433125,1273.0,399.17,No,No,71.0,7.0,0.86,Reality,Evening,Mobile,2.0,No,0.28,Standard,1.0,No Change,OTT_PLATFORM
SUB-00066,44.0,Female,57.0,EMEA,PayPal,1.0,10.0,6.32,276.0,64.76,0,No,0.0,Not Applicable,No,HD,21.0,13.36,3.7,0.48,280.65,188.38,92.27,Football,single,Yes,No,Regular,Sports,17.34131750213045,1.0,11.0,10.0,Low,No,Social Media,Conversion,497.6529726,0.1796207427,0.132523732,10.73052604,2040.0,328.3,No,Yes,132.5,10.0,0.23,Comedy,Morning,Smart TV,5.0,No,0.82,Family,0.0,No Change,OTT_PLATFORM
SUB-00067,67.0,Male,29.0,EMEA,Debit Card,1.0,5.0,17.82,208.0,48.53,0,Yes,11.0,Football,No,HD,16.0,80.6,4.51,0.31,1289.6,529.43,760.17,Football,single,Yes,No,Regular,Action,4.88652738835791,0.0,17.0,174.0,High,Yes,Referral,Retention,9524.530272,0.2212937192,0.06871080718,3.347218769,1237.0,433.96,No,Yes,38.1,52.0,0.22,Reality,Afternoon,Mobile,3.0,Yes,0.51,Premium,0.0,No Change,OTT_PLATFORM
SUB-00068,44.0,Female,48.0,LATAM,PayPal,1.0,10.0,13.68,314.0,64.71,0,No,0.0,Not Applicable,No,4K,18.0,5.04,7.23,0.39,90.75,125.98,-35.23,Football,single,Yes,No,Regular,Sports,6.061133155104817,0.0,7.0,153.0,Medium,Yes,PPC,Consideration,3421.417531,0.2406459309,0.1786952604,11.01051224,2749.0,284.99,Yes,Yes,193.5,9.0,0.2,News,Late Night,Smart TV,1.0,No,0.41,Standard,0.0,Downgraded,OTT_PLATFORM
SUB-00069,21.0,Female,9.0,APAC,Debit Card,2.0,6.0,8.88,243.0,39.1,0,Yes,10.0,Boxing,No,HD,27.0,190.06,4.84,0.26,5131.55,5350.91,-219.36,Football,single,Yes,Yes,Regular,Action,10.165136200194016,0.0,4.0,36.0,Low,No,Referral,Conversion,948.3969653,0.03472050975,0.1946834529,14.40129442,965.0,147.87,No,Yes,22.5,7.0,0.92,Kids,Evening,Tablet,4.0,Yes,0.93,Basic,0.0,Upgraded,OTT_PLATFORM
SUB-00070,44.0,Male,15.0,AMER,Credit Card,2.0,7.0,17.73,345.0,47.64,0,No,0.0,Not Applicable,No,HD,18.0,30.31,3.32,0.33,545.65,331.61,214.04,Football,single,Yes,No,Regular,RPG,19.734956696083948,0.0,16.0,91.0,High,Yes,PPC,Conversion,8397.909455,0.05701077182,0.1483930425,5.057984111,759.0,406.44,No,Yes,236.9,35.0,0.85,News,Late Night,Tablet,5.0,Yes,0.09,Standard,0.0,No Change,OTT_PLATFORM
SUB-00071,23.0,Male,30.0,AMER,Credit Card,0.0,1.0,17.04,100.0,40.37,0,No,0.0,Not Applicable,No,HD,15.0,38.73,4.45,0.47,580.95,1086.31,-505.36,Football,single,Yes,No,Regular,Strategy,20.106653363888405,0.0,3.0,62.0,Low,No,Email,Awareness,1598.032972,0.01424831109,0.1711879331,4.733165462,4324.0,409.74,No,No,186.5,75.0,0.77,Reality,Late Night,Mobile,3.0,Yes,0.62,Basic,2.0,Downgraded,OTT_PLATFORM
SUB-00072,59.0,Female,26.0,EMEA,Debit Card,1.0,9.0,6.51,115.0,52.84,1,Yes,4.0,Football,No,HD,23.0,218.83,4.68,0.43,5033.2,5274.37,-241.17,Football,single,Yes,No,Regular,Action,22.582307374807822,1.0,8.0,141.0,High,Yes,Email,Awareness,828.1826843,0.1574816718,0.1554472604,11.3093609,3769.0,336.31,Yes,No,51.7,13.0,0.39,Reality,Evening,Tablet,2.0,No,0.34,Premium,0.0,Downgraded,OTT_PLATFORM
SUB-00073,21.0,Female,10.0,APAC,Credit Card,1.0,8.0,14.66,330.0,49.36,1,Yes,10.0,Cricket,Yes,HD,19.0,85.93,5.32,0.16,1632.7,389.35,1243.35,Football,single,Yes,No,Regular,Action,8.482453272426271,1.0,15.0,46.0,Medium,Yes,Social Media,Awareness,6658.840446,0.1825838038,0.1493701703,14.47459469,250.0,124.65,Yes,No,6.3,53.0,0.5,Kids,Morning,Smart TV,3.0,No,0.07,Standard,2.0,Upgraded,OTT_PLATFORM
SUB-00074,46.0,Female,29.0,AMER,PayPal,4.0,5.0,15.83,16.0,43.7,0,No,0.0,Not Applicable,No,HD,17.0,5.32,5.3,0.41,90.4,69.68,20.72,Football,single,Yes,No,Regular,RPG,4.429385875069006,0.0,4.0,94.0,Medium,Yes,SEO,Retention,6787.837705,0.1401332354,0.05050456569,3.585776263,4615.0,297.05,Yes,Yes,196.6,20.0,0.46,Comedy,Afternoon,Tablet,5.0,Yes,0.21,Standard,1.0,Upgraded,OTT_PLATFORM
SUB-00075,35.0,Female,54.0,APAC,Credit Card,1.0,3.0,15.74,4.0,50.17,0,No,0.0,Not Applicable,No,4K,22.0,79.1,5.07,0.32,1740.1,2233.37,-493.27,Football,single,Yes,No,Regular,Sports,13.83627328294971,0.0,16.0,53.0,Medium,Yes,Email,Conversion,5903.103395,0.2841101352,0.02277888594,7.449592307,4971.0,389.64,Yes,No,171.1,49.0,0.25,News,Morning,Smart TV,1.0,Yes,0.63,Basic,0.0,No Change,OTT_PLATFORM
SUB-00076,44.0,Male,16.0,LATAM,Credit Card,1.0,5.0,15.85,266.0,45.62,0,No,0.0,Not Applicable,No,HD,22.0,43.28,5.65,0.41,952.2,1341.32,-389.12,Football,single,Yes,No,Regular,Simulation,17.313866547054484,0.0,0.0,88.0,Low,No,PPC,Awareness,3640.188294,0.06019890079,0.09333163491,11.83672468,3791.0,421.33,No,No,176.3,38.0,0.51,Thriller,Afternoon,Smart TV,2.0,No,0.03,Premium,0.0,No Change,OTT_PLATFORM
SUB-00077,61.0,Female,36.0,EMEA,PayPal,0.0,5.0,7.54,48.0,45.65,0,No,0.0,Not Applicable,No,HD,25.0,38.46,3.69,0.44,961.5,861.25,100.25,Football,single,Yes,No,Regular,Sports,14.62272385266234,0.0,1.0,114.0,Low,No,PPC,Conversion,9185.984898,0.02925939734,0.1901740991,12.10755785,3587.0,239.57,No,No,186.2,19.0,0.03,Kids,Evening,Console,6.0,No,0.59,Standard,1.0,No Change,OTT_PLATFORM
SUB-00078,51.0,Female,20.0,EMEA,Credit Card,0.0,5.925,9.73,223.0,55.25,1,Yes,12.0,Cricket,No,4K,18.0,40.54,3.71,0.44,729.75,542.05,187.7,Football,single,Yes,No,Regular,RPG,22.36851036903683,0.0,7.0,165.0,Medium,Yes,Social Media,Awareness,5841.691054,0.02479354163,0.06593209486,1.058449664,3453.0,200.05,No,No,22.4,6.0,0.13,Drama,Afternoon,Mobile,2.0,No,0.96,Standard,0.0,Downgraded,OTT_PLATFORM
SUB-00079,27.0,Female,45.0,APAC,Credit Card,1.0,7.0,17.66,204.0,58.73,0,Yes,18.0,Basketball,No,HD,18.0,38.71,2.14,0.39,696.8,646.37,50.43,Football,single,Yes,No,Regular,RPG,14.77171530600164,1.0,13.0,105.0,Medium,Yes,Referral,Consideration,9905.273813,0.02490590515,0.05649139538,13.60344609,3124.0,73.17,Yes,No,89.2,8.0,0.89,Reality,Afternoon,Console,1.0,No,0.8,Family,0.0,Upgraded,OTT_PLATFORM
SUB-00080,44.0,Male,54.0,AMER,Debit Card,4.0,2.0,18.48,20.0,45.46,1,Yes,7.0,Tennis,No,HD,21.0,200.19,3.46,0.52,4204.05,5125.98,-921.93,Football,single,Yes,No,Regular,Strategy,20.75776567514493,0.0,5.0,126.0,Medium,Yes,Email,Conversion,4267.621418,0.2816496662,0.0646953023,13.83485988,1652.0,404.22,Yes,No,32.2,0.0,0.75,Drama,Evening,Smart TV,2.0,No,0.35,Standard,2.0,No Change,OTT_PLATFORM
SUB-00081,31.0,Male,37.0,APAC,PayPal,1.0,5.925,9.19,288.0,47.95,0,No,0.0,Not Applicable,No,4K,19.0,14.81,5.6,0.37,281.3,387.27,-105.97,Football,single,Yes,No,Regular,Action,3.5243445076668403,0.0,18.0,33.0,Medium,Yes,Email,Awareness,347.0236562,0.05770399455,0.0818443486,4.299246862,555.0,119.65,No,No,207.8,25.0,0.42,Thriller,Evening,Mobile,5.0,No,0.14,Standard,0.0,No Change,OTT_PLATFORM
SUB-00082,48.0,Female,22.0,LATAM,PayPal,1.0,9.0,5.35,194.0,48.51,0,No,0.0,Not Applicable,No,HDR,20.0,15.78,6.52,0.4,315.5,324.73,-9.23,Football,multiple,Yes,No,Regular,Strategy,16.00563527274172,1.0,16.0,120.0,High,Yes,Social Media,Conversion,838.6707693,0.1752323564,0.1468063585,9.554994431,4270.0,1.43,No,Yes,151.5,37.0,0.52,News,Evening,Smart TV,2.0,No,0.47,Premium,0.0,No Change,OTT_PLATFORM
SUB-00083,65.0,Male,7.0,AMER,Debit Card,1.0,2.0,17.9,316.0,36.23,0,Yes,1.0,Tennis,No,4K,23.0,155.86,3.48,0.35,3584.7,1892.49,1692.21,Football,single,Yes,No,Regular,Sports,13.872848780237971,0.0,10.0,119.0,Medium,Yes,SEO,Retention,7150.111596,0.1588091036,0.05961227642,11.11888851,2229.0,93.29,No,Yes,82.8,37.0,0.37,Drama,Evening,Mobile,4.0,No,0.39,Family,0.0,Upgraded,OTT_PLATFORM
SUB-00084,32.0,Male,23.0,AMER,Debit Card,1.0,8.0,10.66,11.0,52.89,0,Yes,6.0,Boxing,No,HD,23.0,157.02,4.53,0.39,3611.5,4659.15,-1047.65,Tennis,single,Yes,No,Regular,Sports,10.19953634866416,1.0,4.0,37.0,Low,No,Email,Consideration,7754.471885,0.2017447904,0.1665475153,5.886311212,690.0,352.85,Yes,No,19.9,60.0,0.74,Documentary,Evening,Smart TV,3.0,No,0.97,Basic,1.0,No Change,OTT_PLATFORM
SUB-00085,25.0,Male,41.0,APAC,Credit Card,1.0,3.0,9.94,20.0,44.66,0,Yes,6.0,Cricket,Yes,HDR,21.0,222.3,5.16,0.43,4668.4,4734.38,-65.98,Football,single,Yes,No,Regular,Simulation,18.08002870445183,0.0,16.0,57.0,Medium,Yes,Social Media,Conversion,6414.587607,0.128757011,0.09670986947,5.109957914,4907.0,419.5,No,No,78.1,43.0,0.78,Documentary,Late Night,Smart TV,5.0,No,0.99,Premium,0.0,Upgraded,OTT_PLATFORM
SUB-00086,31.0,Female,40.0,LATAM,Credit Card,0.0,4.0,10.2,279.0,45.0,0,Yes,12.0,F1,Yes,HD,14.0,631.28,4.76,0.21,8837.9,2587.4,6250.5,Football,single,Yes,Yes,Casual,Sports,21.65245578191552,0.0,3.0,101.0,Medium,Yes,SEO,Awareness,6109.512141,0.2303823532,0.08805127053,2.865940401,4546.0,373.84,Yes,No,81.4,43.0,0.76,Drama,Afternoon,Smart TV,1.0,No,0.41,Family,0.0,No Change,OTT_PLATFORM
SUB-00087,40.0,Female,29.0,AMER,Credit Card,1.0,2.0,11.24,333.0,38.88,0,No,0.0,Not Applicable,No,HD,18.0,83.34,4.58,0.33,1500.1,2632.89,-1132.79,Football,single,Yes,No,Regular,Action,7.874386377315869,0.0,6.0,36.0,Low,No,Email,Retention,820.5071752,0.2118522444,0.1530220819,8.134079106,4936.0,29.81,Yes,No,176.5,73.0,0.72,Thriller,Morning,Tablet,5.0,Yes,0.15,Standard,0.0,No Change,OTT_PLATFORM
SUB-00088,57.0,Male,16.0,EMEA,Debit Card,1.0,9.0,10.67,35.0,53.08,0,No,0.0,Not Applicable,No,HD,23.0,5.23,4.97,0.43,120.25,103.28,16.97,Football,single,Yes,No,Regular,Simulation,8.579246364498777,0.0,18.0,101.0,High,Yes,Email,Awareness,6727.177564,0.1182487785,0.12983818,11.84021777,1623.0,396.9,Yes,Yes,154.8,61.0,0.2,Documentary,Late Night,Smart TV,4.0,No,0.91,Standard,1.0,Upgraded,OTT_PLATFORM
SUB-00089,38.0,Female,38.0,LATAM,PayPal,3.0,6.0,13.5,266.0,51.09,0,No,0.0,Not Applicable,No,4K,25.0,74.89,5.13,0.52,1872.25,3286.45,-1414.2,Football,single,Yes,No,Regular,Sports,16.908184428668264,0.0,6.0,97.0,Medium,Yes,Referral,Consideration,3112.761541,0.1096821111,0.01787053468,13.46603017,2809.0,406.65,Yes,Yes,213.5,5.0,0.34,Drama,Evening,Desktop,2.0,No,0.79,Premium,0.0,No Change,OTT_PLATFORM
SUB-00090,33.0,Female,28.0,AMER,Credit Card,5.0,9.0,6.18,232.0,46.58,0,No,0.0,Not Applicable,No,SD,22.0,32.99,4.95,0.45,725.75,1396.21,-670.46,Football,single,Yes,No,Regular,Action,19.71014233509805,0.0,10.0,119.0,Medium,Yes,SEO,Awareness,3605.634022,0.1853735879,0.1229122718,7.905954989,3284.0,207.28,No,Yes,116.0,16.0,0.47,Comedy,Evening,Smart TV,2.0,No,0.51,Basic,0.0,Upgraded,OTT_PLATFORM
SUB-00091,62.0,Male,48.0,APAC,Debit Card,7.0,8.0,19.57,38.0,56.8,0,Yes,19.0,Football,No,4K,27.0,5.2,4.55,0.3,140.3,178.8,-38.5,Football,single,Yes,Yes,Regular,Action,21.174593633222464,0.0,6.0,159.0,Medium,Yes,PPC,Awareness,6876.943431,0.2724377308,0.01785666961,3.104103427,3536.0,209.57,No,Yes,33.1,50.0,0.33,News,Afternoon,Smart TV,6.0,No,0.37,Standard,0.0,No Change,OTT_PLATFORM
SUB-00092,35.0,Male,38.0,AMER,PayPal,5.0,9.0,19.05,83.0,59.22,0,No,0.0,Not Applicable,No,4K,21.0,10.01,4.78,0.33,210.15,259.36,-49.21,Tennis,single,Yes,No,Regular,RPG,17.27736992975119,0.0,12.0,121.0,High,Yes,PPC,Awareness,1870.68118,0.1238282961,0.1230321465,13.07580522,3398.0,156.49,No,No,172.6,37.0,0.75,Drama,Late Night,Smart TV,5.0,No,0.45,Family,0.0,Downgraded,OTT_PLATFORM
SUB-00093,64.0,Female,31.0,EMEA,Debit Card,0.0,5.0,19.02,32.0,51.34,0,No,0.0,Not Applicable,No,HD,22.0,161.51,5.48,0.23,3553.2,2152.81,1400.39,Football,single,Yes,No,Regular,RPG,0.5728595865819042,0.0,4.0,98.0,Medium,Yes,Referral,Conversion,5189.22614,0.2984813773,0.02724692023,11.13796064,1241.0,326.64,No,No,183.8,23.0,0.33,Drama,Late Night,Console,2.0,Yes,0.9,Standard,0.0,Upgraded,OTT_PLATFORM
SUB-00094,41.0,Male,14.0,LATAM,Credit Card,3.0,6.0,18.19,54.0,43.24,0,No,0.0,Not Applicable,No,4K,13.0,42.37,2.9,0.62,550.85,322.97,227.88,Football,single,Yes,No,Casual,RPG,21.49074235791448,0.0,6.0,81.0,Low,No,Referral,Consideration,7059.777396,0.2703784442,0.01810291382,3.687316287,1128.0,66.51,Yes,Yes,136.9,50.0,0.14,Reality,Evening,Smart TV,2.0,No,0.18,Basic,3.0,No Change,OTT_PLATFORM
SUB-00095,43.0,Female,53.0,AMER,Debit Card,4.0,7.0,14.9,225.0,56.88,0,No,0.0,Not Applicable,No,HD,21.0,325.43,4.06,0.24,6834.05,1762.05,5072.0,Football,single,Yes,No,Regular,RPG,9.69085058082241,0.0,15.0,160.0,Medium,Yes,PPC,Conversion,2135.718007,0.167617392,0.0510418874,6.800084742,2013.0,110.79,Yes,No,186.2,9.0,0.4,Kids,Afternoon,Smart TV,4.0,No,0.81,Standard,0.0,Upgraded,OTT_PLATFORM
SUB-00096,42.0,Female,33.0,EMEA,Debit Card,1.0,5.0,8.32,313.0,46.41,0,No,0.0,Not Applicable,No,HD,14.0,11.65,5.25,0.36,163.05,158.39,4.66,Football,multiple,Yes,No,Casual,RPG,2.2541537004344327,1.0,2.0,167.0,Low,No,Email,Conversion,3377.639913,0.2215917884,0.08491413516,14.50226573,3575.0,137.03,No,Yes,121.0,71.0,0.98,Thriller,Late Night,Tablet,1.0,No,0.02,Premium,3.0,No Change,OTT_PLATFORM
SUB-00097,62.0,Male,57.0,AMER,Debit Card,1.0,1.0,5.74,107.0,41.13,0,No,0.0,Not Applicable,No,HD,22.0,154.94,4.94,0.41,3408.7,2775.57,633.13,Football,single,Yes,No,Regular,Strategy,8.600089965073689,0.0,2.0,36.0,High,Yes,Email,Consideration,712.6140913,0.04093783629,0.154918591,5.565939323,1642.0,362.38,No,No,127.8,20.0,0.23,Drama,Evening,Smart TV,6.0,No,0.92,Standard,0.0,Upgraded,OTT_PLATFORM
SUB-00098,58.0,Female,9.0,AMER,Debit Card,4.0,9.0,6.49,25.0,42.45,0,Yes,7.0,Football,No,4K,20.0,16.05,6.23,0.35,321.05,423.0,-101.95,Football,multiple,Yes,No,Regular,RPG,21.572897895177025,0.0,1.0,141.0,Low,No,Social Media,Consideration,9014.476896,0.2536678795,0.06413177792,9.594050122,2961.0,344.99,No,No,105.5,69.0,0.61,Reality,Evening,Tablet,6.0,No,0.5,Premium,0.0,No Change,OTT_PLATFORM
SUB-00099,46.0,Female,57.0,LATAM,PayPal,1.0,2.0,9.86,45.0,46.81,1,Yes,1.0,Football,No,HD,22.0,361.47,3.04,0.45,7952.35,7195.85,756.5,Football,single,Yes,Yes,Regular,RPG,12.297057443308947,0.0,7.0,17.0,Low,No,PPC,Retention,3833.300687,0.2664634748,0.05619948676,13.36096247,4030.0,356.89,Yes,No,11.0,56.0,0.43,News,Morning,Smart TV,6.0,No,0.23,Premium,0.0,No Change,OTT_PLATFORM
SUB-00100,32.0,Male,27.0,APAC,Credit Card,0.0,7.0,12.56,118.0,51.11,1,Yes,18.0,Boxing,No,4K,16.0,34.98,8.14,0.19,559.7,85.64,474.06,Football,multiple,Yes,No,Regular,Simulation,15.786657059317529,0.0,8.0,50.0,Medium,Yes,Referral,Conversion,1909.740595,0.2504149688,0.0743548764,5.422734826,789.0,86.15,Yes,Yes,30.4,38.0,0.07,Thriller,Evening,Mobile,3.0,No,0.0,Standard,0.0,Downgraded,OTT_PLATFORM
SUB-00101,62.0,Male,24.0,APAC,PayPal,1.0,8.0,19.9,294.0,56.35,1,Yes,12.0,F1,No,HDR,19.0,34.53,5.57,0.47,656.0,960.2,-304.2,Football,multiple,Yes,No,Regular,RPG,5.611580394760318,1.0,1.0,53.0,Low,No,SEO,Retention,8905.20642,0.2635762086,0.1777848126,9.666584402,4782.0,130.61,Yes,No,12.4,32.0,0.49,Reality,Afternoon,Smart TV,5.0,No,0.56,Family,0.0,No Change,OTT_PLATFORM
SUB-00102,18.0,Male,13.0,EMEA,Debit Card,2.0,8.0,11.53,125.0,48.82,0,No,0.0,Not Applicable,No,HDR,17.0,45.93,5.84,0.47,780.85,1344.98,-564.13,Football,single,Yes,No,Regular,Strategy,3.665065171347937,0.0,9.0,143.0,High,Yes,PPC,Retention,9644.836827,0.03179116537,0.1519840084,12.4591946,1200.0,378.68,Yes,Yes,154.6,58.0,0.7,News,Afternoon,Mobile,1.0,No,0.24,Family,0.0,No Change,OTT_PLATFORM
SUB-00103,42.0,Female,26.0,EMEA,Debit Card,0.0,1.0,12.87,36.0,35.08,0,Yes,10.0,F1,No,HD,19.0,5.59,5.01,0.37,106.3,62.73,43.57,Football,multiple,Yes,No,Regular,Strategy,21.776282411400985,1.0,15.0,157.0,High,Yes,Referral,Retention,2996.622806,0.2943903481,0.1411910635,9.87300663,1734.0,109.3,Yes,No,78.9,17.0,0.51,Kids,Evening,Tablet,3.0,No,0.63,Basic,1.0,No Change,OTT_PLATFORM
SUB-00104,24.0,Male,29.0,EMEA,Credit Card,3.0,10.0,15.43,344.0,58.72,0,No,0.0,Not Applicable,No,SD,14.0,158.57,5.74,0.29,2219.95,1376.63,843.32,Football,single,Yes,No,Casual,Action,7.666887226717228,0.0,14.0,104.0,High,Yes,Referral,Conversion,6143.500016,0.2289239426,0.01141943,13.96577804,416.0,262.74,Yes,No,124.5,55.0,0.87,Kids,Evening,Tablet,1.0,No,0.28,Standard,0.0,Upgraded,OTT_PLATFORM
